/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
mode: SURF
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
612,27,744,42,843,47,1397
613,28,727,36,856,45,1318
614,30,729,38,858,47,1415
615,31,689,41,808,57,1412
616,26,674,43,841,38,1457
617,24,705,41,867,40,1363
618,28,679,42,873,47,1443
619,29,708,46,886,62,1423
620,19,738,47,855,43,1463
621,21,731,60,888,67,1484
622,28,743,51,883,65,1494
623,30,703,53,946,60,1471
624,44,766,54,935,68,1509
625,39,760,57,976,61,1528
626,41,758,58,944,56,1534
627,39,817,59,945,58,1534
628,35,796,45,940,58,1515
629,24,766,45,959,53,1512
630,24,815,53,959,59,1468
631,29,817,56,1003,70,1550
632,31,833,59,1015,56,1511
633,36,858,60,1001,55,1530
634,47,868,67,1030,70,1502
635,37,862,60,1031,55,1569
636,40,886,69,1041,74,1614
637,39,876,53,1079,60,1529
638,34,868,69,1041,66,1596
639,41,851,48,1040,59,1586
640,39,884,54,1056,61,1694
641,42,819,37,1050,91,1600
642,28,868,66,1080,69,1681
643,39,887,44,1063,84,1675
644,24,871,45,1052,63,1658
645,40,848,54,1045,64,1687
646,40,881,63,1103,70,1766
647,37,878,57,1130,57,1756
648,31,899,52,1113,78,1730
649,24,910,68,1164,70,1794
650,35,926,56,1158,73,1820
651,42,916,49,1143,78,1843
652,35,962,75,1153,72,1814
653,53,951,63,1152,66,1754
654,34,964,65,1165,62,1811
655,33,945,63,1187,50,1736
656,38,976,63,1148,74,1904
657,52,961,78,1155,72,1874
658,53,1022,65,1203,62,1836
659,49,973,81,1203,86,1790
660,36,893,73,1166,76,1765
661,54,953,83,1178,77,1789
662,46,916,88,1166,72,1751
663,42,922,81,1167,69,1769
664,59,883,69,1140,81,1801
665,37,873,68,1165,74,1736
666,45,880,76,1162,73,1725
667,39,848,71,1194,72,1752
668,35,856,57,1148,80,1778
669,42,846,69,1182,74,1835
670,40,844,69,1183,75,1870
671,39,866,57,1192,45,1823
672,39,847,61,1160,48,1909
673,25,872,61,1134,43,1879
674,29,871,42,1130,51,1905
675,45,868,62,1074,55,1933
676,32,887,46,1117,55,1881
677,35,906,62,1076,60,1908
678,34,907,50,1036,55,1844
679,39,848,58,997,67,1921
680,36,830,63,1034,50,1906
681,31,873,60,1035,67,1870
682,43,827,55,1001,59,1899
683,39,847,59,1030,65,1890
684,32,775,58,1054,64,1876
685,44,843,62,1061,55,1892
686,43,869,52,1138,63,1919
687,26,881,67,1108,61,1917
688,30,906,54,1128,51,1930
689,40,921,53,1095,59,1902
690,36,919,57,1117,62,1816
691,32,938,63,1095,53,1859
692,40,912,49,1116,50,1814
693,43,888,64,1099,58,1807
694,37,877,64,1103,54,1837
695,42,833,60,1109,66,1757
696,46,895,69,1084,79,1774
697,41,920,72,1071,76,1729
698,44,853,63,1038,66,1722
699,39,863,72,1032,66,1743
700,39,838,64,1023,72,1745
701,50,865,79,1005,101,1651
702,46,824,57,1064,70,1659
703,37,835,47,1025,59,1616
704,46,794,52,1013,74,1587
705,42,800,59,1033,78,1586
706,40,795,60,976,78,1596
707,34,805,64,1003,96,1559
708,44,810,58,1009,92,1523
709,43,798,68,964,73,1483
710,37,782,51,975,86,1476
711,43,797,58,963,81,1497
712,32,786,57,964,80,1558
713,35,808,63,934,96,1516
714,27,747,55,956,85,1487
715,34,798,53,982,79,1544
716,28,827,57,955,85,1522
717,32,834,51,973,86,1527
718,36,807,57,974,82,1623
719,30,831,63,1006,86,1662
720,38,803,57,1015,77,1613
721,37,831,61,1008,82,1635
722,27,833,59,1005,70,1647
723,35,853,74,1033,75,1751
724,40,821,60,1032,59,1744
725,45,853,56,1054,64,1722
726,43,881,64,1071,69,1717
727,35,839,53,1075,54,1715
728,35,861,63,1076,59,1729
729,37,843,48,1075,73,1756
730,38,887,58,1060,64,1738
731,40,928,65,1071,80,1709
732,46,915,65,1071,67,1695
733,26,967,54,1125,78,1703
734,41,908,60,1095,62,1759
735,36,945,67,1092,69,1779
736,44,924,57,1079,89,1749
737,31,958,56,1098,79,1717
738,41,947,78,1180,67,1675
739,34,977,63,1193,76,1797
740,29,944,71,1232,62,1801
741,43,993,69,1256,62,1744
742,47,988,71,1271,83,1813
743,36,986,68,1212,90,1847
744,39,948,69,1249,77,1930
745,32,969,70,1254,64,1922
746,46,969,58,1259,79,1848
747,47,902,77,1280,82,1895
748,43,955,68,1192,60,1895
749,50,945,71,1145,67,1898
750,47,930,68,1140,73,1942
751,52,932,67,1113,81,1867
752,53,887,80,1086,78,1834
753,40,905,54,1102,77,1817
754,36,868,49,1098,67,1837
755,42,866,67,1059,66,1840
756,39,811,70,1027,60,1839
757,43,855,59,1011,67,1684
758,43,872,52,1020,87,1762
759,41,851,57,1015,83,1684
760,38,850,45,1022,70,1584
761,30,830,49,968,76,1643
