/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: AKAZE
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
685,60,722,60,781,59,1092
686,42,737,55,824,56,1119
687,58,776,55,817,50,1129
688,51,761,67,790,54,1139
689,47,767,61,782,50,1112
690,53,749,55,782,57,1163
691,41,746,60,806,62,1110
692,33,760,75,825,60,1113
693,37,785,72,805,54,1116
694,38,758,63,806,60,1130
695,32,707,67,823,58,1164
696,32,737,67,805,60,1139
697,42,768,58,810,55,1157
698,42,759,55,808,57,1144
699,30,778,51,776,59,1142
700,40,722,64,770,63,1073
701,41,725,47,776,55,1009
702,48,746,63,778,52,1088
703,41,745,55,775,65,1100
704,33,695,52,735,63,1059
705,34,678,47,704,62,1017
706,31,678,47,690,71,1061
707,35,692,52,708,76,1034
708,33,693,48,708,62,1056
709,31,693,48,687,74,1066
710,41,699,55,712,76,1083
711,34,696,64,711,84,1036
712,34,706,57,725,71,1049
713,38,732,60,722,72,1038
714,40,717,59,729,73,1043
715,56,659,65,749,69,1066
716,46,685,58,752,76,1059
717,51,765,69,745,73,1053
718,51,751,61,780,80,1063
719,46,775,63,769,88,1074
720,49,736,72,801,70,1067
721,55,776,78,792,81,1079
722,48,752,83,800,72,1077
723,65,800,88,834,69,1045
724,50,761,83,834,76,1063
725,61,759,81,853,65,1017
726,65,789,87,859,65,1049
727,54,797,90,852,68,1079
728,62,847,85,875,63,1048
729,54,851,73,855,68,1060
730,63,835,74,859,69,1077
731,72,842,88,889,83,1099
732,72,857,94,896,68,1059
733,76,917,93,862,73,1120
734,78,867,94,876,77,1093
735,72,834,86,857,67,1103
736,74,810,112,907,71,1065
737,73,844,119,918,72,1132
738,82,900,124,939,81,1146
739,106,938,128,963,86,1130
740,93,887,130,950,88,1071
741,104,910,134,923,83,1101
742,107,865,144,920,98,1104
743,111,855,132,944,94,1092
744,89,858,142,946,83,1044
745,106,889,97,918,74,1087
746,114,890,118,892,86,1094
747,100,831,108,880,86,1087
748,117,853,113,876,82,1011
749,116,857,117,864,85,1091
750,120,836,110,860,92,1078
