/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: ORB
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
512,23,236,28,284,19,191
513,23,236,26,262,18,188
514,23,230,28,288,20,201
515,22,227,27,274,20,206
516,23,234,28,283,19,197
517,23,230,27,273,20,200
518,25,251,26,264,20,204
519,25,252,27,274,22,221
520,23,234,27,274,18,189
521,24,247,29,291,20,208
522,24,245,26,268,19,197
523,23,236,28,282,20,209
524,25,251,28,283,21,212
525,24,247,27,277,20,202
526,24,246,27,279,21,210
527,24,249,28,282,20,202
528,25,254,27,279,21,210
529,24,248,26,269,20,201
530,24,245,27,276,20,206
531,23,234,28,285,19,197
532,24,246,28,280,20,204
533,24,240,27,273,18,189
534,23,236,28,287,21,211
535,23,236,28,281,18,187
536,22,221,26,269,20,200
537,22,223,27,272,19,197
538,21,214,26,267,19,190
539,22,223,26,266,20,202
540,21,215,26,262,18,189
541,21,218,27,276,19,195
542,22,220,28,282,20,203
543,22,229,28,286,19,196
544,21,217,27,275,20,201
545,21,214,27,274,20,207
546,22,221,27,271,20,201
547,22,227,28,282,19,190
548,23,234,27,277,21,212
549,24,243,27,275,20,201
550,23,232,27,277,19,194
551,20,206,28,283,20,201
552,23,230,27,273,19,196
553,23,234,27,272,20,206
554,23,237,26,265,20,203
555,23,232,28,285,20,203
556,22,224,27,273,20,200
557,23,237,27,279,19,195
558,22,225,27,272,18,187
559,23,237,28,282,18,187
560,23,231,28,280,18,187
561,22,224,26,264,19,197
562,20,207,26,264,18,187
563,22,223,27,272,18,184
564,22,220,27,271,18,184
565,24,241,27,275,18,182
566,22,224,27,276,19,196
567,22,226,26,264,18,185
568,24,243,27,277,19,195
569,22,225,28,280,17,177
570,23,238,28,289,18,188
571,22,229,29,295,19,196
572,22,227,28,286,19,192
573,22,223,28,289,18,187
574,22,228,27,274,18,187
575,22,221,29,293,18,188
576,21,218,29,291,18,185
577,23,233,27,279,18,185
578,22,224,27,273,18,188
579,23,236,28,280,17,174
580,23,231,27,270,18,187
581,23,233,26,266,18,187
582,23,235,26,261,18,189
583,23,233,25,259,19,199
584,23,235,26,264,18,183
585,23,233,25,256,17,171
586,23,231,26,267,18,185
587,23,231,25,253,18,181
588,23,236,25,257,18,186
589,22,220,24,247,18,182
590,20,207,24,243,18,181
591,22,227,24,248,18,183
592,24,241,23,238,19,197
593,23,235,25,251,18,189
594,23,232,25,254,20,207
595,23,234,26,263,19,198
596,22,228,25,252,19,196
597,23,230,27,270,18,189
598,22,223,27,278,18,181
599,22,225,28,284,19,194
600,23,235,28,282,18,188
601,22,225,26,267,17,178
602,22,223,27,279,19,197
603,22,222,27,272,19,194
604,22,228,26,266,19,198
605,22,226,26,266,18,184
606,22,227,27,270,18,189
607,22,222,27,277,19,196
608,23,237,27,273,17,175
609,21,219,26,262,19,191
610,22,221,24,246,18,183
611,22,221,25,257,18,185
612,22,229,26,265,18,184
613,23,231,25,256,19,190
614,23,237,26,264,18,187
615,21,216,26,269,18,188
616,23,237,25,257,18,189
617,21,216,26,266,18,183
618,21,217,25,251,19,198
619,24,242,25,252,19,193
620,22,225,25,251,17,176
621,22,229,24,245,19,193
622,23,231,25,254,19,191
623,22,227,25,255,19,197
624,21,217,26,265,18,188
625,21,214,24,243,18,181
626,22,220,24,240,18,187
627,21,215,24,244,19,196
628,21,219,24,246,19,192
629,21,210,24,247,17,176
630,21,213,25,257,18,186
631,21,213,24,242,19,194
632,21,210,25,253,20,201
633,22,223,23,239,19,192
634,21,216,25,254,18,188
635,21,219,24,249,20,203
636,21,219,23,238,20,200
637,21,214,23,237,19,199
638,21,218,23,239,19,195
639,22,220,24,241,19,193
640,22,229,24,249,19,195
641,24,242,24,243,19,191
642,23,236,24,242,19,193
643,22,228,23,238,19,197
644,22,228,24,244,20,202
645,22,228,24,247,21,215
646,21,214,25,252,19,195
647,22,226,24,246,20,203
648,22,222,25,254,19,190
649,21,211,24,242,20,207
650,22,220,24,241,19,196
651,21,217,24,244,20,207
652,22,220,24,241,18,189
653,22,223,24,249,19,194
654,22,229,24,248,19,198
655,22,222,23,231,18,181
656,21,214,23,234,18,189
657,20,204,22,225,17,171
658,20,204,23,230,18,188
659,20,206,22,223,19,190
660,20,207,23,231,20,201
661,20,209,23,234,19,193
662,20,203,22,227,18,180
663,20,204,23,239,19,195
664,20,202,24,248,19,192
665,21,214,24,246,18,186
666,21,216,24,249,20,201
667,21,219,25,259,19,191
668,21,216,25,250,20,205
669,22,227,26,265,20,201
670,21,218,27,272,20,200
671,23,230,26,263,19,191
672,22,222,25,258,21,213
673,22,220,26,265,20,200
674,21,219,26,269,20,206
675,22,220,26,266,19,197
676,21,214,27,273,20,203
677,21,210,28,281,20,202
678,22,220,27,272,19,196
679,22,224,27,277,19,194
680,21,210,28,280,20,201
681,22,222,28,285,19,199
682,23,230,28,281,19,192
683,22,225,28,281,20,201
684,23,230,28,282,20,204
685,21,218,27,271,18,189
686,20,207,27,277,20,206
687,24,244,28,284,20,200
688,22,229,26,265,21,216
689,23,235,27,276,21,215
690,22,227,27,270,20,200
691,22,225,27,274,20,204
692,24,246,28,280,20,200
693,24,242,27,270,20,200
694,23,239,28,284,19,193
695,23,233,28,283,19,193
696,23,232,27,272,19,190
697,23,234,27,271,18,186
698,23,233,27,274,19,195
699,23,234,27,274,19,199
700,23,238,25,256,20,202
701,23,231,25,253,18,189
702,24,240,26,263,19,196
703,25,253,24,249,20,201
704,24,241,27,274,19,191
705,23,238,25,257,20,205
706,25,252,26,265,19,193
707,24,242,26,261,18,186
708,24,244,26,266,20,202
709,25,253,26,260,18,187
710,25,258,26,269,18,186
711,24,246,26,264,19,190
712,24,244,26,265,19,196
713,25,251,25,252,19,194
714,27,271,25,256,18,188
715,23,236,25,250,18,187
716,24,242,25,258,19,191
717,23,239,25,255,19,196
718,24,245,26,263,19,192
719,23,231,26,265,19,195
720,24,246,25,258,19,194
721,24,244,26,260,19,194
722,25,255,25,259,19,192
723,25,251,25,256,20,209
724,24,240,26,264,19,192
725,24,243,26,263,20,202
726,24,245,25,255,18,186
727,23,239,26,264,20,208
728,24,243,25,255,20,209
729,23,237,25,259,19,190
730,24,244,26,264,18,188
731,24,245,27,273,20,202
732,24,248,26,263,20,208
733,23,237,26,261,19,190
734,23,238,24,248,19,194
735,24,248,26,263,21,213
736,24,244,27,278,20,206
737,25,250,26,267,21,211
738,25,254,27,270,21,211
739,24,246,27,278,20,205
740,24,241,27,274,20,203
741,23,237,27,275,21,218
742,25,251,27,271,21,213
743,24,243,27,274,21,215
744,23,233,27,277,19,199
745,24,240,26,267,20,200
746,22,228,26,265,19,196
747,23,236,26,265,20,208
748,23,238,26,263,20,201
749,24,249,27,279,20,202
750,24,247,26,266,20,207
751,25,253,28,280,21,214
752,25,251,27,270,21,217
753,25,251,26,265,22,220
754,24,246,26,269,21,214
755,23,237,26,267,19,194
756,22,223,27,273,20,203
757,23,236,27,272,19,196
758,22,222,26,263,21,217
759,22,224,26,266,19,192
760,20,208,25,252,21,211
761,21,218,24,245,20,200
762,22,223,26,265,21,214
763,22,226,27,272,21,213
764,22,229,26,263,21,211
765,22,225,25,256,21,216
766,23,235,25,259,21,215
767,23,238,24,248,22,220
768,22,229,26,264,20,204
769,22,225,26,264,21,219
770,22,225,25,259,21,214
771,23,234,26,261,20,201
772,21,215,23,238,20,206
773,23,239,26,265,21,215
774,22,225,26,268,22,222
775,22,225,23,239,21,212
776,22,227,26,260,20,204
777,22,220,26,261,20,206
778,23,230,26,261,21,217
779,21,217,26,266,22,221
780,23,232,26,268,22,222
781,22,222,26,264,22,224
782,24,240,26,260,21,219
783,23,239,27,271,21,213
784,22,226,26,264,21,219
785,21,217,26,266,22,229
786,22,223,26,269,20,204
787,22,226,27,275,20,204
788,22,220,28,281,22,222
789,21,212,26,260,20,204
790,22,221,25,259,19,195
791,22,227,25,250,21,218
792,23,234,25,254,21,219
793,22,221,25,256,19,198
794,22,221,23,237,19,199
795,22,222,25,252,19,199
796,22,224,24,242,19,197
797,23,237,23,238,20,205
798,23,239,24,249,20,208
799,23,238,27,272,21,211
800,22,226,25,252,20,204
801,23,238,27,276,21,217
802,22,227,26,261,20,208
803,22,224,26,260,23,232
804,21,217,24,246,22,220
805,22,220,26,264,22,223
806,22,222,26,262,20,206
807,22,229,27,271,20,208
808,22,222,25,257,20,207
809,20,209,27,275,20,208
810,22,223,27,279,19,196
811,22,226,27,272,20,202
812,24,242,27,275,21,217
813,24,246,26,268,20,206
814,23,239,26,266,20,209
815,24,242,27,279,21,212
816,23,234,28,286,22,225
817,23,236,26,268,21,218
818,24,242,28,284,21,219
819,24,244,27,272,22,223
820,21,217,27,277,20,201
821,21,217,27,274,21,213
822,21,214,27,276,22,225
823,22,223,24,248,20,201
824,21,215,27,276,20,209
825,22,224,26,262,21,214
826,22,220,24,245,20,206
827,21,217,27,271,21,215
828,21,217,25,259,20,201
829,20,205,27,273,20,205
830,21,215,26,264,20,208
831,21,214,25,252,20,204
832,22,220,26,266,21,216
833,22,226,25,251,20,205
834,23,234,25,251,21,213
835,24,242,25,252,23,230
836,23,231,25,257,22,222
837,24,240,25,254,22,220
838,24,245,26,265,21,212
839,23,238,26,265,19,194
840,22,229,26,266,23,230
841,23,231,26,266,21,212
842,23,233,27,273,22,224
843,23,238,26,261,23,230
844,24,240,27,277,22,223
845,25,257,26,265,23,231
846,24,248,28,287,21,210
847,25,251,29,291,22,225
848,25,253,27,275,21,214
849,25,254,27,273,20,205
850,25,250,26,267,20,209
851,23,235,25,255,20,208
852,24,244,26,265,19,198
853,24,247,26,264,20,205
854,23,235,25,256,20,203
855,23,234,25,259,21,210
856,25,250,27,275,20,203
857,25,258,26,265,21,219
858,23,238,27,270,22,229
859,24,245,26,265,20,207
860,23,231,26,268,23,230
861,23,234,25,256,21,218
862,24,244,28,284,22,222
863,24,240,25,258,22,221
864,25,252,25,259,23,230
865,25,251,27,271,22,222
866,24,246,26,266,21,212
867,24,241,28,280,21,211
868,23,235,26,269,20,208
869,24,245,26,260,21,212
