/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: SURF
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
588,96,770,42,1424,68,1297
589,92,759,43,1405,53,1322
590,100,792,64,1389,48,1307
591,80,754,76,1373,35,1363
592,99,770,61,1468,39,1232
593,93,751,62,1445,38,1235
594,77,766,47,1478,52,1193
595,88,751,98,1450,39,1186
596,76,757,45,1386,33,1172
597,97,764,64,1355,37,1233
598,76,739,40,1382,36,1134
599,74,732,33,1304,22,1190
600,89,692,70,1319,49,1194
601,69,678,48,1394,32,1170
602,90,637,77,1428,41,1188
603,92,699,62,1400,29,1170
604,96,700,49,1383,34,1141
605,100,701,58,1383,39,1155
606,89,732,48,1402,76,1216
607,95,723,57,1402,67,1185
608,88,738,47,1350,40,1187
609,100,732,53,1340,34,1168
610,90,697,52,1327,39,1218
611,97,741,53,1377,51,1209
612,90,744,37,1397,51,1227
613,80,727,53,1318,60,1254
614,93,729,70,1415,43,1211
615,94,689,56,1412,60,1258
616,88,674,69,1457,60,1251
617,96,705,53,1363,53,1308
618,96,679,41,1443,47,1297
619,103,708,44,1423,49,1302
620,115,738,66,1463,52,1304
621,106,731,42,1484,50,1302
622,106,743,65,1494,47,1297
623,122,703,56,1471,51,1281
624,125,766,53,1509,64,1319
625,108,760,55,1528,48,1278
626,122,758,52,1534,57,1310
627,127,817,52,1534,57,1215
628,124,796,43,1515,43,1306
629,122,766,50,1512,53,1331
630,132,815,45,1468,44,1313
631,116,817,53,1550,50,1380
632,134,833,53,1511,47,1359
633,129,858,57,1530,50,1387
634,148,868,54,1502,56,1337
635,135,862,58,1569,62,1361
636,138,886,45,1614,52,1397
637,136,876,44,1529,47,1341
638,137,868,57,1596,56,1398
639,151,851,62,1586,38,1407
640,134,884,66,1694,49,1317
641,140,819,59,1600,28,1335
642,135,868,54,1681,45,1360
643,135,887,56,1675,32,1359
644,137,871,48,1658,42,1373
645,130,848,71,1687,49,1390
646,120,881,76,1766,46,1426
647,140,878,70,1756,60,1409
648,136,899,54,1730,56,1369
649,135,910,68,1794,62,1452
650,151,926,84,1820,71,1428
651,157,916,70,1843,59,1483
652,156,962,73,1814,53,1471
653,140,951,82,1754,72,1468
654,178,964,60,1811,51,1421
655,181,945,69,1736,76,1478
656,162,976,59,1904,65,1415
657,166,961,46,1874,62,1446
658,158,1022,70,1836,64,1311
659,162,973,75,1790,60,1366
660,165,893,77,1765,61,1326
661,178,953,59,1789,63,1314
662,162,916,62,1751,89,1397
663,152,922,81,1769,80,1387
664,181,883,60,1801,51,1423
665,175,873,70,1736,63,1440
666,176,880,52,1725,61,1440
667,160,848,60,1752,54,1413
668,140,856,62,1778,63,1434
669,134,846,58,1835,68,1468
670,135,844,58,1870,72,1492
671,149,866,57,1823,51,1497
672,121,847,63,1909,71,1482
673,136,872,65,1879,57,1453
674,146,871,51,1905,51,1440
675,144,868,67,1933,63,1389
