/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
mode: AKAZE
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
509,18,490,29,609,33,911
510,19,488,26,597,37,927
511,14,491,22,594,28,934
512,10,474,20,612,30,924
513,11,486,26,590,27,882
514,11,489,21,566,26,861
515,16,475,24,581,26,771
516,12,470,31,561,31,725
517,8,450,25,537,32,713
518,17,440,24,542,26,732
519,16,442,23,489,28,700
520,15,399,21,492,29,694
521,13,404,18,481,30,741
522,11,380,18,484,28,715
523,15,381,19,466,36,725
524,12,393,23,470,41,727
525,12,411,22,480,39,711
526,16,408,21,472,31,718
527,13,415,22,463,32,729
528,10,429,23,465,23,744
529,12,414,25,460,33,728
530,14,413,24,461,28,738
531,15,422,24,464,39,751
532,8,420,25,449,34,790
533,16,408,28,460,50,766
534,11,424,25,460,46,778
535,17,432,23,461,39,808
536,11,430,23,462,45,796
537,11,434,30,468,40,790
538,11,445,28,481,45,812
539,17,440,27,481,49,798
540,12,439,26,485,50,813
541,16,460,29,482,48,804
542,13,454,33,483,46,828
543,9,455,28,490,49,820
544,10,463,34,505,55,893
545,11,454,35,478,44,860
546,13,476,37,494,45,913
547,15,470,35,493,58,892
548,14,464,37,513,46,927
549,22,477,35,530,56,940
550,19,483,42,511,50,951
551,15,495,28,521,51,957
552,15,462,32,525,55,931
553,16,481,39,507,52,969
554,23,466,33,526,57,1017
555,23,468,39,541,54,1017
556,18,466,27,542,50,993
557,20,469,37,552,51,1046
558,22,466,36,593,40,1055
559,25,456,37,580,62,1084
560,23,465,33,603,54,1114
561,14,473,35,606,50,1117
562,26,512,31,582,47,1115
563,22,506,37,578,50,1161
564,22,516,31,563,55,1145
565,22,504,32,561,45,1188
566,22,536,40,561,44,1160
567,20,537,36,569,43,1235
568,21,543,40,586,49,1238
569,21,549,36,605,39,1207
570,22,552,32,609,37,1253
571,17,569,29,600,39,1233
572,24,573,29,599,38,1322
573,18,583,42,606,53,1328
574,22,553,35,623,44,1290
575,13,556,38,655,46,1298
576,13,581,31,664,47,1315
577,14,560,45,686,54,1337
578,12,581,34,656,60,1306
579,13,591,31,643,52,1296
580,23,593,33,668,55,1317
581,17,604,38,692,60,1352
582,18,647,40,709,72,1313
583,21,651,39,689,67,1365
584,19,644,42,705,62,1345
585,20,654,35,704,65,1401
586,17,669,35,705,56,1389
587,19,632,39,694,59,1408
588,16,639,35,684,52,1349
589,21,650,36,695,52,1347
590,16,637,34,690,61,1376
591,15,622,31,703,45,1364
592,17,642,28,704,58,1402
593,17,618,33,689,55,1351
594,14,637,27,641,58,1417
595,15,620,30,605,57,1412
596,17,620,22,604,49,1332
597,15,601,26,578,47,1292
598,17,594,25,544,56,1310
599,13,579,32,545,53,1247
600,17,557,30,555,50,1255
601,15,543,29,567,59,1307
602,10,559,29,569,55,1360
603,12,580,30,576,63,1331
604,17,587,31,571,58,1342
605,16,581,36,563,74,1352
606,14,590,32,580,63,1351
607,15,596,34,565,64,1372
608,16,598,28,590,75,1377
609,14,589,37,588,74,1368
610,18,570,34,616,82,1357
611,21,580,34,609,83,1406
612,15,594,36,598,87,1415
613,17,586,41,605,80,1345
614,19,573,33,623,84,1410
615,23,558,32,637,80,1403
616,18,571,43,645,85,1434
617,15,577,39,658,72,1389
618,20,558,42,654,74,1425
619,14,587,43,665,86,1439
620,14,587,37,674,82,1432
621,8,594,42,681,84,1428
622,16,611,41,697,77,1453
623,23,600,45,722,71,1473
624,24,618,43,730,85,1474
625,24,654,50,756,91,1508
626,20,650,45,767,73,1500
627,24,679,45,793,85,1479
628,32,694,54,788,86,1519
629,19,697,49,791,93,1571
630,26,702,39,808,78,1550
631,25,698,47,817,100,1569
632,25,719,45,807,89,1587
633,25,750,50,801,90,1600
634,29,773,47,805,83,1587
635,19,759,40,833,88,1624
636,21,765,35,812,98,1659
637,22,756,45,806,96,1631
638,27,777,37,795,97,1666
639,32,776,42,801,95,1659
640,27,765,50,783,103,1722
641,25,745,46,804,105,1697
642,32,756,40,780,102,1708
643,21,746,43,767,96,1710
644,31,747,40,782,103,1694
645,35,730,46,787,101,1708
646,31,753,44,781,93,1729
647,33,759,43,798,90,1706
648,33,790,39,810,95,1670
649,21,786,36,822,90,1652
650,24,782,32,838,80,1672
651,26,781,41,847,82,1692
652,24,800,31,841,69,1682
653,23,784,36,827,89,1722
654,23,784,35,823,80,1710
655,24,762,56,811,78,1682
656,29,777,44,791,74,1748
657,25,754,56,835,87,1711
658,34,743,47,842,78,1661
659,29,749,56,829,97,1685
660,33,753,61,821,84,1716
661,33,773,47,822,84,1732
662,29,751,64,828,89,1720
663,32,761,63,862,91,1682
664,31,750,71,862,94,1732
665,20,733,59,857,104,1718
666,29,755,61,850,97,1767
667,28,748,52,878,92,1787
668,15,766,45,881,85,1863
