/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: AKAZE
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
608,36,1377,76,590,8,814
609,29,1368,90,588,13,798
610,39,1357,86,616,13,857
611,44,1406,77,609,19,868
612,37,1415,85,598,12,907
613,30,1345,110,605,15,900
614,40,1410,103,623,18,859
615,34,1403,113,637,13,883
616,31,1434,114,645,16,854
617,39,1389,98,658,17,892
618,36,1425,95,654,20,911
619,24,1439,103,665,9,903
620,26,1432,91,674,20,958
621,37,1428,99,681,14,937
622,32,1453,108,697,10,941
623,37,1473,128,722,14,916
624,32,1474,119,730,15,919
625,39,1508,125,756,11,910
626,32,1500,125,767,23,936
627,43,1479,128,793,21,883
628,37,1519,146,788,26,950
629,28,1571,126,791,21,938
630,43,1550,146,808,14,980
631,43,1569,152,817,16,978
632,43,1587,148,807,19,969
633,44,1600,143,801,20,975
634,56,1587,159,805,22,922
635,53,1624,167,833,16,933
636,45,1659,153,812,21,945
637,50,1631,137,806,17,894
638,37,1666,145,795,24,939
639,45,1659,167,801,21,917
640,52,1722,145,783,23,897
641,43,1697,139,804,23,923
642,48,1708,147,780,22,892
643,45,1710,139,767,26,925
644,44,1694,151,782,32,946
645,49,1708,151,787,23,959
646,38,1729,151,781,27,958
647,48,1706,138,798,20,996
648,59,1670,152,810,17,982
649,51,1652,151,822,16,981
650,46,1672,150,838,18,997
651,49,1692,154,847,17,987
652,45,1682,144,841,19,1017
653,41,1722,145,827,17,993
654,34,1710,146,823,19,990
655,40,1682,151,811,25,1004
656,35,1748,164,791,24,980
657,29,1711,167,835,19,980
658,30,1661,172,842,24,946
659,37,1685,176,829,25,941
660,50,1716,176,821,27,950
661,49,1732,170,822,27,975
662,61,1720,164,828,23,994
663,48,1682,161,862,23,994
664,59,1732,180,862,33,1065
665,49,1718,172,857,21,1053
666,52,1767,177,850,22,1067
667,45,1787,169,878,25,1054
668,47,1863,164,881,11,1045
669,59,1890,168,854,9,1069
670,61,1933,139,828,28,1068
671,76,1889,143,817,24,1090
672,59,1932,153,784,22,1103
673,46,1913,169,779,22,1108
674,45,1953,152,770,23,1067
675,52,1979,149,753,25,1038
676,59,1929,155,742,21,1070
677,58,1954,143,729,21,1077
678,60,1927,136,716,23,1054
679,63,1996,151,715,22,1078
680,77,1968,160,707,28,1078
681,60,1884,158,722,29,1084
682,61,1887,154,702,28,1131
683,71,1878,155,776,27,1087
684,65,1948,173,784,31,1087
